YearBuilt,BuildingArea,Price,Bedroom2,Rooms,Car,Landsize,Type=h,Type=t,Type=u,Regionname=Eastern Metropolitan,Regionname=Eastern Victoria,Regionname=Northern Metropolitan,Regionname=Northern Victoria,Regionname=South-Eastern Metropolitan,Regionname=Southern Metropolitan,Regionname=Western Metropolitan,Regionname=Western Victoria,pca1,pca2
1960.0,108.6,740000.0,3.0,3.0,2.0,633.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-247116.11848522478,254.7280732881882
1960.0,108.6,1040000.0,4.0,4.0,2.0,633.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52883.87829635296,212.2668931202235
1960.0,108.6,795000.0,4.0,4.0,2.0,499.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192116.13799360636,112.95251033832541
1960.0,108.6,660000.0,4.0,4.0,3.0,578.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-327116.12539013615,211.05623251500967
1960.0,108.6,1170000.0,2.0,2.0,2.0,686.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,182883.8843807361,246.86110791623074
2013.0,104.0,650000.0,2.0,2.0,1.0,279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-337116.1686456724,-86.5077482032589
2000.0,131.0,702000.0,3.0,3.0,2.0,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-285116.1807378008,-183.57870697169912
1999.0,116.8,575000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-412116.2065320541,-354.7498760960892
2009.0,135.6,675000.0,2.0,2.0,2.0,198.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-312116.17918752227,-170.69872756966546
2003.0,93.0,440000.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-547116.205977126,-335.8977643004837
1960.0,111.0,520000.0,3.0,3.0,1.0,631.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-467116.116323783,283.89317583890045
1960.0,108.6,430000.0,3.0,3.0,2.0,522.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-557116.1308299197,187.61271632133457
1985.0,128.0,520000.0,3.0,3.0,2.0,798.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-467116.0926232416,451.0961917975861
1985.0,122.0,515000.0,4.0,4.0,0.0,653.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-472116.113247948,306.7471169303195
2011.0,47.0,387000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-600116.2071417534,-328.89287725245555
1975.0,116.0,336000.0,3.0,3.0,1.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-651116.1216556537,259.0106857156515
1975.0,142.0,426000.0,4.0,4.0,3.0,655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-561116.111134673,321.55429741718854
1960.0,108.6,780000.0,4.0,4.0,2.0,1037.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-207116.0618718129,653.0427450239132
1982.0,132.0,726000.0,3.0,3.0,2.0,615.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-261116.12047891316,238.99050885326756
1985.0,123.0,710000.0,4.0,4.0,2.0,666.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-277116.11347053444,292.1575999211092
1960.0,108.6,1045000.0,3.0,3.0,2.0,401.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57883.845484775746,-20.42765926305405
2010.0,157.0,820000.0,3.0,3.0,2.0,260.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167116.1712698292,-128.98927265089145
1980.0,106.0,1301000.0,3.0,3.0,2.0,636.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313883.87545588275,178.31599959229973
1900.0,135.6,951000.0,2.0,2.0,1.0,172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-36116.183797002406,-235.87780672887843
1890.0,151.0,1425000.0,4.0,4.0,2.0,388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,437883.84233196155,-86.82092886131504
1985.0,109.0,935000.0,3.0,3.0,2.0,280.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-52116.17086921437,-125.82065754370828
1960.0,108.6,637500.0,3.0,3.0,1.0,609.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-349616.12077374675,245.2371919996921
1960.0,108.6,780000.0,3.0,3.0,3.0,1469.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-207116.0008784268,1085.0158646788714
1960.0,108.6,1800000.0,3.0,3.0,2.0,747.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812883.8862327778,218.6873753391884
1960.0,108.6,1700000.0,3.0,3.0,2.0,862.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712883.9035431393,347.8344931372967
1960.0,148.47,1260000.0,3.0,3.0,2.0,743.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272883.8928375708,291.557050924561
1960.0,108.6,550000.0,2.0,2.0,1.0,1039.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-437116.05912449287,687.594036741607
1994.0,137.0,956000.0,3.0,3.0,1.0,137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31116.19048795006,-271.4683041048865
1960.0,108.6,620000.0,3.0,3.0,2.0,668.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-367116.112255342,306.71104825477835
1990.0,121.0,605000.0,3.0,3.0,2.0,688.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-382116.1094004536,329.00058302349436
1960.0,108.6,740000.0,3.0,3.0,2.0,204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-247116.17905618518,-174.24556602125836
1960.0,108.6,990000.0,3.0,3.0,0.0,337.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2883.8370381482328,-76.63996941653443
1970.0,148.0,950000.0,4.0,4.0,2.0,558.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-37116.13015571073,150.45256405813004
1960.0,108.6,650000.0,4.0,4.0,2.0,660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-337116.11370530364,294.4663199484772
1960.0,108.6,752000.0,3.0,3.0,2.0,667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-235116.1138134091,287.0276344914597
2004.0,53.0,541000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-446116.20845784206,-350.6314434528433
1920.0,124.0,1307500.0,3.0,3.0,0.0,258.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,320383.8237491769,-200.44817264630063
1940.0,161.8,1100000.0,3.0,3.0,2.0,449.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112883.85387514462,20.346397697724136
1960.0,108.6,1050000.0,3.0,3.0,2.0,530.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62883.86364458534,107.8565118846213
1950.0,106.0,1800000.0,3.0,3.0,2.0,771.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,812883.8897173231,242.64660161065936
1960.0,108.6,1550000.0,3.0,3.0,2.0,422.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,562883.8430289975,-70.90762440037544
1970.0,167.0,1211000.0,4.0,4.0,3.0,727.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,223883.89155917693,282.7084128636006
1960.0,108.6,970000.0,3.0,3.0,2.0,701.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-17116.111353032422,290.16937692340326
1960.0,108.6,1453000.0,4.0,4.0,2.0,525.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,465883.8586144489,45.81662947223277
1950.0,193.0,1610000.0,4.0,4.0,2.0,592.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,622883.8694821335,91.50502034483722
1970.0,122.0,1150000.0,2.0,2.0,3.0,622.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,162883.8758357776,185.8535414556661
2015.0,172.4,559000.0,4.0,4.0,2.0,480.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-428116.13696665905,128.11504478008507
2013.0,131.0,1190000.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202883.78709768792,-441.625650779765
2007.0,88.0,503750.0,1.0,1.0,1.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-483366.1956139967,-264.97789463069927
1960.0,108.6,962000.0,2.0,2.0,2.0,624.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-25116.122140456086,214.3053887219986
1960.0,108.6,629000.0,3.0,3.0,2.0,495.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-358116.1367785755,132.44715810764762
1960.0,108.6,881000.0,3.0,3.0,1.0,480.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-106116.14160123613,81.77962580691089
2006.0,182.9,596000.0,4.0,4.0,2.0,416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-391116.1458714146,58.987537918452084
2012.0,190.0,698000.0,4.0,4.0,2.0,448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-289116.1423150207,76.63252021729276
1960.0,78.0,500000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-487116.20633925695,-344.6007972511639
1960.0,108.6,990000.0,4.0,4.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2883.860054472462,86.35186129994555
1970.0,88.2,652000.0,2.0,2.0,1.0,260.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-335116.17109592917,-106.00853857073831
1970.0,115.0,953000.0,3.0,3.0,2.0,743.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-34116.10520577458,334.65373899903045
2012.0,81.0,468000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-519116.20685840293,-339.98353773464197
2013.0,138.0,710000.0,2.0,2.0,1.0,126.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-277116.18972087227,-247.61833038232803
1960.0,108.6,550000.0,3.0,3.0,2.0,1723.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-437115.96254753787,1371.5543230850678
1960.0,108.6,725000.0,3.0,3.0,2.0,579.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-262116.1259485329,202.85449640700506
1960.0,108.6,880000.0,3.0,3.0,3.0,743.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-107116.10445665699,344.90599443656356
2015.0,69.0,502000.0,2.0,2.0,2.0,230.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-485116.1752181356,-114.93792190833265
2008.0,89.0,800000.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-187116.21007194495,-386.89139250742943
1989.0,88.0,710000.0,3.0,3.0,2.0,314.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277116.1644509816,-60.201096800044446
1960.0,108.6,1310000.0,2.0,2.0,1.0,1313.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322883.97140464373,854.0066207180049
1960.0,108.6,855000.0,2.0,2.0,1.0,562.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132116.1297459062,167.4539004680492
1984.0,143.0,735000.0,3.0,3.0,1.0,721.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-252116.1052677014,343.83253149686175
2003.0,178.0,755000.0,3.0,3.0,2.0,551.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-232116.12863183927,171.4162822873533
1994.0,156.0,537000.0,3.0,3.0,2.0,640.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-450116.11431660806,291.01608013347885
1970.0,106.0,386000.0,2.0,2.0,1.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-601116.1831581352,-178.15644409411448
1960.0,108.6,725000.0,3.0,3.0,1.0,769.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-262116.099122406,392.8425671319948
1970.0,170.0,768000.0,4.0,4.0,3.0,542.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-219116.12970302158,160.4556962270291
1860.0,193.74,2800000.0,3.0,3.0,2.0,216.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1812883.8053159579,-452.9944065152778
1999.0,131.0,345000.0,2.0,2.0,1.0,305.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-642116.1605109496,-17.05816326395403
2005.0,73.0,666000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-321116.2091288546,-368.1039202129921
1960.0,108.6,910000.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-77116.20968590127,-402.2969295831301
1960.0,108.6,401500.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-585616.2028176817,-320.3251791045821
1960.0,108.6,760000.0,3.0,3.0,1.0,593.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-227116.12434771762,211.89937417936443
1975.0,135.0,610000.0,2.0,2.0,2.0,419.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-377116.14667550527,59.445895487271514
1965.0,130.0,550000.0,3.0,3.0,1.0,606.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-437116.1196139968,254.86214948967242
1950.0,110.0,520000.0,4.0,4.0,1.0,699.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-467116.1065699723,351.8686498520904
1960.0,108.6,805000.0,3.0,3.0,0.0,930.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182116.0772496198,542.5090536783556
1950.0,67.0,470000.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-517116.2062107348,-340.4861521693537
1960.0,108.6,1000000.0,3.0,3.0,1.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12883.817305984743,-217.0466501712702
1910.0,126.0,860000.0,3.0,3.0,3.0,446.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-127116.14464801796,50.89299020569339
1985.0,173.4,532000.0,3.0,3.0,1.0,206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-455116.174773733,-142.06878253192627
1960.0,108.6,960000.0,3.0,3.0,2.0,655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-27116.11774048152,245.58773992933416
1960.0,108.6,704000.0,4.0,4.0,2.0,644.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-283116.1165441183,270.8240572772924
1960.0,108.6,508000.0,3.0,3.0,1.0,189.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-479116.1786840839,-156.4076149032687
1960.0,108.6,1236000.0,3.0,3.0,1.0,508.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,248883.8585415756,59.53069004930918
1970.0,88.2,328000.0,1.0,1.0,1.0,1047.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-659116.0565023705,726.8017642373208
1990.0,119.0,1140000.0,2.0,2.0,2.0,586.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152883.87038442772,151.25842143842556
1960.0,108.6,470000.0,2.0,2.0,1.0,161.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-517116.18223195395,-179.02875879196742
1960.0,94.0,1111500.0,3.0,3.0,0.0,722.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124383.8895898295,290.9792685469121
1960.0,108.6,1214000.0,4.0,4.0,2.0,734.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226883.89068894892,288.63250217643883
1990.0,153.0,1045000.0,4.0,4.0,2.0,728.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57883.89262807116,307.07178069470774
2012.0,71.0,622000.0,3.0,3.0,1.0,137.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365116.18951093167,-224.89765172104796
1975.0,135.0,826000.0,3.0,3.0,0.0,830.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161116.0909633569,439.848034866018
1960.0,108.6,1265000.0,4.0,4.0,2.0,604.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,277883.8717866437,151.4217351571047
1960.0,108.6,604000.0,2.0,2.0,1.0,151.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-383116.1850822082,-207.9948416484943
1975.0,98.0,655000.0,2.0,2.0,1.0,298.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-332116.16551816795,-68.32277800956113
1960.0,108.6,740000.0,4.0,3.0,2.0,909.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-247116.07951572278,530.7117093113383
1965.0,105.0,570000.0,3.0,3.0,3.0,909.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-417116.07790826523,554.7396652163446
1960.0,108.6,453000.0,3.0,3.0,3.0,575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-534116.1235933742,237.35461087683666
1980.0,113.0,335000.0,2.0,2.0,1.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-652116.1769073177,-130.85251880277664
1970.0,88.2,280000.0,1.0,1.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-707116.1974597494,-268.34231626510325
1960.0,108.6,955000.0,4.0,4.0,3.0,459.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-32116.145358374117,50.308907626356984
2013.0,131.0,700000.0,3.0,3.0,2.0,125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-287116.18999394233,-247.27796946244615
1960.0,108.6,380000.0,1.0,1.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-607116.1943985537,-259.28595621494117
1960.0,108.6,1900000.0,4.0,4.0,2.0,168.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,912883.8034111871,-374.43058741206505
1985.0,142.0,800000.0,3.0,3.0,2.0,898.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-187116.08102742795,511.6119260488431
1900.0,178.0,1920000.0,4.0,4.0,0.0,388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,932883.8377623624,-156.5783331506648
2011.0,155.0,530000.0,4.0,4.0,2.0,448.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-457116.14169866487,100.02664343429095
1945.0,122.0,982500.0,3.0,3.0,2.0,444.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4616.147033250731,31.546982147896387
1960.0,108.6,1042000.0,3.0,3.0,1.0,358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54883.83944529657,-63.00095784906691
1880.0,144.0,1230000.0,3.0,3.0,2.0,433.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242883.85072166374,-14.311419996618419
1960.0,108.6,1005000.0,3.0,3.0,2.0,451.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17883.85297351839,35.230843827210975
1960.0,108.6,911000.0,2.0,2.0,0.0,141.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-76116.18978890294,-261.44737472760835
2000.0,175.0,1190000.0,2.0,2.0,1.0,147.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202883.80960808982,-294.1672358373271
1965.0,136.0,1680000.0,3.0,3.0,2.0,673.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,692883.8779234445,161.98240631248072
1970.0,88.2,280000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-707116.2038141721,-313.3401064120581
1970.0,88.2,310000.0,1.0,1.0,1.0,1715.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-677115.9619935387,1397.3088128702423
1985.0,173.4,454000.0,2.0,2.0,1.0,182.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-533116.177327483,-155.02864818103842
1960.0,108.6,1005000.0,3.0,3.0,2.0,636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17883.87909386263,220.2195349418269
1970.0,88.2,820000.0,4.0,4.0,2.0,288.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-167116.16894203293,-101.78648989240702
1960.0,108.6,950000.0,3.0,3.0,1.0,399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-37116.15377835075,-8.981648308467474
1975.0,107.0,620000.0,3.0,3.0,2.0,466.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-367116.1411096877,104.72171346815163
1965.0,130.0,830000.0,3.0,3.0,2.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-157116.13349090266,138.23569507756113
1960.0,108.6,730000.0,3.0,3.0,1.0,276.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-257116.16878338982,-100.83500460720033
2001.0,100.0,510000.0,2.0,2.0,1.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-477116.1824472581,-175.74135461267215
1960.0,108.6,645000.0,3.0,3.0,1.0,603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-342116.1217015344,238.17603167268186
1960.0,63.0,486000.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-501116.2067053292,-342.7831865659437
2011.0,129.0,855000.0,3.0,3.0,2.0,159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-132116.18688895294,-235.24301384075412
1900.0,117.0,1035000.0,2.0,2.0,1.0,319.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47883.83541579209,-100.98016005985181
1960.0,108.6,1310000.0,3.0,3.0,2.0,523.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,322883.8598654317,64.0562922116508
1965.0,154.0,1450000.0,4.0,4.0,1.0,803.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,462883.8993687725,324.7266654700844
1960.0,154.0,970000.0,4.0,3.0,2.0,612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-17116.122354420047,201.67311308933606
1960.0,108.6,840000.0,4.0,4.0,2.0,383.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-147116.15485466717,-9.409627814982539
1960.0,108.6,665000.0,4.0,4.0,1.0,538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-322116.1310920466,170.35020249023924
1990.0,103.0,750000.0,3.0,3.0,2.0,561.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-237116.12950823622,181.28752487814998
1960.0,108.6,800000.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-187116.2085054709,-386.72781922735965
1960.0,108.6,2668000.0,3.0,3.0,2.0,939.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1680883.9040246927,287.817322481071
1960.0,108.6,1750000.0,4.0,4.0,2.0,683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,762883.8777350961,161.7690738760835
1960.0,266.0,1850000.0,4.0,4.0,3.0,929.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,862883.9168163461,395.32567579449784
